provider_id,hospital_name,street_address,po_box,city,state,zip_code,county,fips,rural_urban,total_general_bed_count,total_general_annual_occupancy_rate,total_general_number_of_empty_beds,intensive_care_bed_count,intensive_care_annual_occupancy_rate,intensive_care_number_of_empty_beds,total_population,population_60_or_older,percent_of_population_60_or_older
500148,WENATCHEE VALLEY HOSPITAL,820 N CHELAN AVENUE,2087,WENATCHEE,WA,98807,CHELAN,53007,urban,11.0,23.39,8.0,,,,75757,19058,25.16
310118,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PARKWAY,,SECAUCUS,NJ,07094,HUDSON,34017,urban,102.0,23.36,78.0,14.0,6.95,13.0,668631,111445,16.67
390116,SUBURBAN COMMUNITY HOSPITAL,2701 DEKALB PIKE,,NORRISTOWN,PA,19401,MONTGOMERY,42091,urban,111.0,23.34,85.0,12.0,25.43,8.0,821301,194049,23.63
670006,THE HOSPITAL AT WESTLAKE MEDICAL CTR,5656 BEE CAVES RD.  STE M302,,AUSTIN,TX,78746-,TRAVIS,48453,urban,23.0,23.34,17.0,,,,1203166,168027,13.97
250057,KINGS DAUGHTERS MEDICAL CENTER,427 HIGHWAY 51 NORTH,,BROOKHAVEN,MS,39601-,LINCOLN,28085,rural,90.0,23.29,69.0,5.0,38.79,3.0,34432,7855,22.81
370237,SAINT FRANCIS HOSPITAL VINITA,735 N. FOREMAN,,VINITA,OK,74301,CRAIG,40035,rural,35.0,23.26,26.0,,,,14493,3710,25.6
240052,LAKE REGION HEALTHCARE,712 SOUTH CASCADE STREET,728,FERGUS FALLS,MN,56538-0728,OTTER TAIL,27111,rural,80.0,23.15,61.0,5.0,45.21,2.0,57992,18136,31.27
450422,BAYLOR MEDICAL CENTER AT UPTOWN,2727 LEMMON AVENUE,,DALLAS,TX,75204,DALLAS,48113,urban,24.0,23.14,18.0,,,,2586552,390214,15.09
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,,CIRCLEVILLE,OH,43113,PICKAWAY,39129,urban,83.0,23.11,63.0,8.0,51.99,3.0,57420,11876,20.68
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,,SAN MARCOS,TX,78666,HAYS,48209,urban,157.0,23.09,120.0,10.0,34.58,6.0,204150,30801,15.09
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DRIVE,,COLUMBUS,TX,78934-,COLORADO,48089,rural,40.0,23.08,30.0,,,,21022,6329,30.11
070019,MILFORD HOSPITAL  INC,300 SEASIDE AVENUE,,MILFORD,CT,06450,NEW HAVEN,09009,urban,106.0,23.06,81.0,10.0,43.86,5.0,859339,199226,23.18
280127,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH STREET,,LINCOLN,NE,68506,LANCASTER,31109,urban,21.0,23.0,16.0,,,,310094,57011,18.39
180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON RD,,GEORGETOWN,KY,40324,SCOTT,21209,urban,75.0,22.99,57.0,6.0,76.48,1.0,53517,8804,16.45
170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,1478,DODGE CITY,KS,67801-,FORD,20057,rural,60.0,22.99,46.0,10.0,24.11,7.0,34484,5141,14.91
030112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,2905 WEST WARNER ROAD,,CHANDLER,AZ,85225,MARICOPA,04013,urban,24.0,22.98,18.0,,,,4253913,844570,19.85
110032,STEPHENS COUNTY HOSPITAL,2003 FALLS RD,,TOCCOA,GA,30577-,STEPHENS,13257,rural,74.0,22.85,57.0,6.0,28.04,4.0,25676,6444,25.1
140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,,PEKIN,IL,61554,TAZEWELL,17179,urban,107.0,22.74,82.0,8.0,29.38,5.0,133852,32929,24.6
230031,LAKE HURON MEDICAL CENTER,2601 ELECTRIC AVENUE,,PORT HURON,MI,48060,ST. CLAIR,26147,urban,154.0,22.68,119.0,8.0,48.9,4.0,159566,40028,25.09
010032,TANNER MEDICAL CENTER-EAST ALABAMA,1032 MAIN STREET SOUTH,,WEDOWEE,AL,36278,RANDOLPH,01111,rural,15.0,22.67,11.0,,,,22574,6345,28.11
050708,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO STREET,,FRESNO,CA,96710,FRESNO,06019,urban,27.0,22.67,20.0,,,,978130,161761,16.54
430089,SIOUXLAND SURGERY CENTER,600 SIOUX POINT ROAD,,DAKOTA DUNES,SD,57049,UNION,46127,urban,38.0,22.64,29.0,,,,15177,3520,23.19
050067,OAK VALLEY DISTRICT HOSPITAL,350 SOUTH OAK STREET,,OAKDALE,CA,95361-,STANISLAUS,06099,urban,35.0,22.63,27.0,5.0,17.86,4.0,539301,94740,17.57
050608,DELANO REGIONAL MED. CTR.,1401 GARCES HIGHWAY,,DELANO,CA,93215,KERN,06029,urban,105.0,22.59,81.0,10.0,39.29,6.0,883053,134040,15.18
050766,SUTTER SURGICAL HOSP - NORTH VALLEY,455 PLUMAS BLVD,,YUBA CITY,CA,95991-5074,SUTTER,06101,urban,14.0,22.58,10.0,,,,95872,19873,20.73
050407,CHINESE HOSPITAL,845 JACKSON STREET,,SAN FRANCISCO,CA,94133-,SAN FRANCISCO,06075,urban,65.0,22.58,50.0,6.0,22.97,4.0,870044,182262,20.95
450827,KELL WEST REGIONAL HOSPITAL,5420 KELL WEST BOULEVARD,,WICHITA FALLS,TX,76310,WICHITA,48485,urban,41.0,22.53,31.0,,,,131818,25900,19.65
100255,TAMPA COMMUNITY HOSPITAL,6001 WEBB ROAD,,TAMPA,FL,33615,HILLSBOROUGH,12057,urban,181.0,22.49,140.0,11.0,62.54,4.0,1378883,267324,19.39
050090,SONOMA VALLEY HEALTH CARE DISTRICT,347 ANDRIEUX STREET,,SONOMA,CA,94576,SONOMA,06097,urban,48.0,22.49,37.0,6.0,44.34,3.0,501317,128670,25.67
150102,STARKE MEMORIAL HOSPITAL,102 EAST CULVER RD,,KNOX,IN,46534,STARKE,18149,rural,15.0,22.41,11.0,1.0,,,22941,5780,25.2
360121,COMMUNITY HOSPITAL OF WILLIAMS CITY,433 WEST HIGH,,BRYAN,OH,43506-,WILLIAMS,39171,rural,75.0,22.39,58.0,7.0,27.05,5.0,36936,9298,25.17
170150,SOUTH CENTRAL KS REGIONAL MEDICAL CT,216 WEST BIRCH,,ARKANSAS CITY,KS,67005-,COWLEY,20035,rural,32.0,22.36,24.0,2.0,4.38,1.0,35591,8369,23.51
250151,ALLIANCE HEALTH CENTER,5000 HWY 39 NORTH,,MERIDIAN,MS,39303,LAUDERDALE,28075,rural,83.0,22.33,64.0,,,,77323,17638,22.81
250038,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DR.,PO BOX 1607,CANTON,MS,39046,MADISON,28089,urban,67.0,22.32,52.0,7.0,38.71,4.0,103498,19326,18.67
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,ROUTE 2,256,TAPPAHANNOCK,VA,22560,ESSEX,51057,rural,67.0,22.31,52.0,7.0,50.45,3.0,11036,3126,28.33
010038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH STREET,P.O. BOX,ANNISTON,AL,36207,CALHOUN,01015,urban,125.0,22.23,97.0,6.0,76.16,1.0,115098,27464,23.86
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,,BRENHAM,TX,77833-,WASHINGTON,48477,rural,50.0,22.21,38.0,5.0,18.03,4.0,34796,9787,28.13
140077,TOUCHETTE REGIONAL HOSPITAL,5900 BOND STREET,,CENTREVILLE,IL,62207,ST. CLAIR,17163,urban,122.0,22.16,94.0,,,,263463,56712,21.53
260162,BARNES JEWISH WEST COUNTY HOSPITAL,12630 OLIVE STREET,,CREVE COEUR,MO,63141,ST. LOUIS,29189,urban,77.0,22.14,59.0,8.0,17.19,6.0,998684,240193,24.05
530025,IVINSON MEMORIAL HOSPITAL,255 N. 30TH ST.,,LARAMIE,WY,82072-,ALBANY,56001,rural,66.0,22.12,51.0,4.0,22.53,3.0,38102,6184,16.23
390003,GEISINGER BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,,BLOOMSBURG,PA,17815,COLUMBIA,42037,urban,56.0,22.12,43.0,12.0,23.56,9.0,66220,16534,24.97
450597,CUERO COMMUNITY HOSPITAL,2550 NORTH ESPLANDE,,CUERO,TX,77954-,DE WITT,48123,rural,44.0,22.09,34.0,,,,20435,5367,26.26
140068,ROSELAND COMMUNITY HOSPITAL,45 W. 111TH STREET,,CHICAGO,IL,60628-,COOK,17031,urban,134.0,22.08,104.0,10.0,59.73,4.0,5223719,1026327,19.65
150001,JOHNSON MEMORIAL HOSPITAL,1125 WEST JEFFERSON STREET,,FRANKLIN,IN,46131-,JOHNSON,18081,urban,83.0,22.06,64.0,6.0,22.65,4.0,151564,30450,20.09
230303,MUNSON HEALTHCARE MANISTEE HOSPITAL,1465 E. PARKDALE AVE,,MANISTEE,MI,49660,MANISTEE,26101,rural,45.0,21.93,35.0,,,,24444,8164,33.4
110132,MEMORIAL HOSPITAL,1500 EAST SHOTWELL STREET,,BAINBRIDGE,GA,39819-,DECATUR,13087,rural,80.0,21.92,62.0,10.0,29.51,7.0,26833,5647,21.04
440200,SAINT THOMAS STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,,WOODBURY,TN,37190,CANNON,47015,urban,30.0,21.89,23.0,,,,13976,3538,25.31
050783,COLUSA MEDICAL CENTER,199 E WEBSTER ST,,COLUSA,CA,95932,COLUSA,06011,rural,42.0,21.85,32.0,6.0,34.28,3.0,21464,4098,19.09
450241,FAITH COMMUNITY HOSPITAL,717 MAGNOLIA STREET,,JACKSBORO,TX,76458-,JACK,48237,rural,17.0,21.82,13.0,,,,8842,2008,22.71
430097,SANFORD ABERDEEN MEDICAL CENTER,3015 3RD AVE SE,,ABERDEEN,SD,57401,BROWN,46013,rural,48.0,21.8,37.0,,,,38840,8848,22.78
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK STREET,,LIVINGSTON,TN,38570,OVERTON,47133,rural,90.0,21.78,70.0,6.0,28.95,4.0,22004,5911,26.86
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,ROUTE 4,10,WESTON,WV,26452-,LEWIS,54041,rural,70.0,21.77,54.0,6.0,40.27,3.0,16276,4360,26.79
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,,NOCONA,TX,76255-3616,MONTAGUE,48337,rural,18.0,21.77,14.0,,,,19409,5607,28.89
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,,HOUSTON,TX,77090,HARRIS,48201,urban,16.0,21.75,12.0,,,,4602523,680268,14.78
380056,SANTIAM MEMORIAL HOSPITAL,1401 NORTH 10TH AVE,,STAYTON,OR,97383,MARION,41047,urban,40.0,21.73,31.0,4.0,29.59,2.0,335553,71362,21.27
490060,CLINCH VALLEY MEDICAL CENTER,6801 GOV G C PERRY HWY,,RICHLANDS,VA,24641,TAZEWELL,51185,rural,151.0,21.7,118.0,12.0,44.95,6.0,42080,12066,28.67
360080,EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH STREET,,MARTINS FERRY,OH,43935,BELMONT,39013,urban,84.0,21.68,65.0,10.0,31.75,6.0,68472,19002,27.75
450165,METHODIST HOSPITAL SOUTH,1905 HIGHWAY 97 EAST,,JOURDANTON,TX,78026-1504,ATASCOSA,48013,urban,67.0,21.62,52.0,6.0,21.32,4.0,48828,9763,19.99
150064,FAYETTE REGIONAL HEALTH SYSTEM,1941 VIRGINIA AVE,,CONNERSVILLE,IN,47331,FAYETTE,18041,rural,45.0,21.58,35.0,20.0,2.79,19.0,23259,6232,26.79
230100,TAWAS ST. JOSEPH HOSPITAL,200 HEMLOCK/M-55,0659,TAWAS,MI,48764-0659,IOSCO,26069,rural,47.0,21.58,36.0,4.0,58.63,1.0,25247,9545,37.81
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,,LINDEN,TN,37096,PERRY,47135,rural,21.0,21.58,16.0,,,,7912,2070,26.16
450808,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CENTER BLVD  SUITE 100,,AUSTIN,TX,78731,TRAVIS,48453,urban,8.0,21.44,6.0,,,,1203166,168027,13.97
050122,DAMERON HOSPITAL,525 W. ACACIA,,STOCKTON,CA,95023,SAN JOAQUIN,06077,urban,170.0,21.43,133.0,12.0,35.32,7.0,732212,128403,17.54
040017,NORTH ARKANSAS REGIONAL MEDICAL CTR,620 NORTH MAIN,,HARRISON,AR,72601-,BOONE,05009,rural,120.0,21.42,94.0,24.0,21.1,18.0,37288,9851,26.42
170075,MERCY HOSPITAL  INC.,218 E. PACK,180,MOUNDRIDGE,KS,67107,MCPHERSON,20113,rural,21.0,21.38,16.0,,,,28630,7506,26.22
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,,BOWLING GREEN,OH,43402-,WOOD,39173,urban,103.0,21.37,80.0,10.0,32.52,6.0,129936,26557,20.44
420072,HAMPTON REGIONAL MEDICAL CENTER,503 CAROLINA WEST,,VARNVILLE,SC,29944,HAMPTON,45049,rural,32.0,21.3,25.0,6.0,9.13,5.0,19807,4814,24.3
010110,BULLOCK COUNTY HOSPITAL,BULLOCK COUNTY HOSPITAL,102 CONECUH AVENUE,UNION SPRINGS,AL,36089,BULLOCK,01011,rural,30.0,21.29,23.0,,,,10352,2470,23.86
030108,THE CORE INSTITUTE SPECIALTY HOSPITA,6501 N 19TH AVE,,PHOENIX,AZ,85015,MARICOPA,04013,urban,32.0,21.24,25.0,,,,4253913,844570,19.85
010101,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,,TALLADEGA,AL,35161,TALLADEGA,01121,rural,84.0,21.17,66.0,6.0,60.18,2.0,80565,19560,24.28
250093,BOLIVAR MEDICAL CENTER,901 EAST SUNFLOWER ROAD,,CLEVELAND,MS,38732,BOLIVAR,28011,rural,152.0,21.12,119.0,8.0,50.72,3.0,32592,6756,20.73
180106,THE MEDICAL CENTER OF ALBANY,723 BURKESVILLE ROAD,,ALBANY,KY,42602,CLINTON,21053,rural,38.0,21.07,29.0,,,,10211,2650,25.95
150075,BLUFFTON REGIONAL MEDICAL CENTER,303 S. MAIN STREET,,BLUFFTON,IN,46714-,WELLS,18179,urban,62.0,21.03,48.0,7.0,20.35,5.0,27947,6691,23.94
170105,MCPHERSON HOSPITAL  INC.,1000 HOSPITAL DRIVE,,MCPHERSON,KS,67460-,MCPHERSON,20113,rural,37.0,21.01,29.0,7.0,7.79,6.0,28630,7506,26.22
440175,CROCKETT HOSPITAL,HIGHWAY 43 SOUTH,,LAWRENCEBURG,TN,38464,LAWRENCE,47099,rural,89.0,21.0,70.0,6.0,50.91,2.0,42937,10167,23.68
670005,MEMORIAL HERMANN KINGWOOD,300 KINGWOOD MEDICAL DRIVE,,KINGWOOD,TX,77339,HARRIS,48201,urban,10.0,20.99,7.0,,,,4602523,680268,14.78
050780,FOOTHILL REG MEDICAL CENTER,14662 NEWPORT AVE.,,TUSTIN,CA,92780,ORANGE,06059,urban,135.0,20.98,106.0,15.0,41.94,8.0,3164182,617142,19.5
450874,BAYLOR SURGICAL HOSPITAL LAS COLINAS,400 W I-635 SUITE 101,,IRVING,TX,75063,IRVING,48113,urban,20.0,20.97,15.0,,,,2586552,390214,15.09
250049,BEACHAM MEMORIAL HOSPITAL,N. MYRTLE STREET,351,MAGNOLIA,MS,39652,PIKE,28113,rural,17.0,20.9,13.0,,,,39737,8897,22.39
040072,BHMC- STUTTGART,1703 NORTH  BUERKLE,,STUTTGART,AR,72160,ARKANSAS,05001,rural,49.0,20.87,38.0,,,,18124,4767,26.3
440020,SO TENN REG MED CTR OF PULASKI,1265 EAST COLLEGE,,PULASKI,TN,38478,GILES,47055,rural,81.0,20.85,64.0,6.0,48.49,3.0,29167,7847,26.9
050289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,,DALY CITY,CA,94015-,SAN MATEO,06081,urban,255.0,20.83,201.0,28.0,28.33,20.0,765935,165302,21.58
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,,BRECKENRIDGE,TX,76424-,STEPHENS,48429,rural,14.0,20.78,11.0,,,,9372,2453,26.17
260034,BATES COUNTY MEMORIAL HOSPITAL,615 WEST NURSERY STREET,370,BUTLER,MO,64730-0370,BATES,29013,urban,44.0,20.72,34.0,,,,16374,4275,26.11
260061,NEVADA REGIONAL MEDICAL CENTER,800 SOUTH ASH,,NEVADA,MO,64772,VERNON,29217,rural,41.0,20.72,32.0,6.0,11.1,5.0,20691,5261,25.43
440137,TENNOVA HEALTHCARE SHELBYVILLE,2835 HWY 231 N,,SHELBYVILLE,TN,37160,BEDFORD,47003,rural,44.0,20.7,34.0,8.0,31.3,5.0,47558,9935,20.89
160124,LAKES REGIONAL HEALTHCARE,HIGHWAY 71 SOUTH,AB,SPIRIT LAKE,IA,51360-,DICKINSON,19059,rural,44.0,20.62,34.0,,,,17056,5705,33.45
490114,LONESOME PINE HOSPITAL,HOLTON AVENUE,DRAWER,BIG STONE GAP,VA,24219-,WISE,51195,rural,68.0,20.6,53.0,8.0,44.01,4.0,39025,9493,24.33
250162,OCHSNER MED CTR - HANCOCK,149 DRINKWATER BLVD,,BAY ST. LOUIS,MS,39520,HANCOCK,28045,urban,47.0,20.6,37.0,6.0,63.3,2.0,46653,12112,25.96
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,,FLORESVILLE,TX,78114,WILSON,48493,urban,44.0,20.55,34.0,4.0,20.68,3.0,48198,10398,21.57
450803,DOCTORS HOAPITAL 1997  L.P.,510 WEST TIDWELL,,HOUSTON,TX,77091,HARRIS,48201,urban,108.0,20.44,86.0,11.0,34.5,7.0,4602523,680268,14.78
180128,THREE RIVERS MEDICAL CENTER,THREE RIVERS MEDICAL CENTER,769,LOUISA,KY,41230-,LAWRENCE,21127,rural,65.0,20.38,51.0,6.0,35.89,3.0,15783,3700,23.44
670008,WEBSTER SURGICAL SPECIALTY HOSPITAL,333 N. TEXAS AVENUE,,WEBSTER,TX,77598-,HARRIS,48201,urban,21.0,20.38,16.0,,,,4602523,680268,14.78
250012,ALLIANCE HEALTHCARE SYSTEM,1430 HWY 4 EAST,6000,HOLLY SPRINGS,MS,38634,MARSHALL,28093,urban,27.0,20.33,21.0,,,,35787,8108,22.66
440025,LAUGHLIN MEMORIAL HOSPITAL,1420 TUSCULUM BLVD.,,GREENEVILLE,TN,37745-,GREENE,47059,rural,140.0,20.29,111.0,10.0,27.92,7.0,68669,19453,28.33
160122,FORT MADISON COMMUNITY HOSPITAL,HIGHWAY 61 WEST,174,FORT MADISON,IA,52627-,LEE,19111,rural,50.0,20.28,39.0,3.0,7.12,2.0,34541,9336,27.03
100313,SACRED HEART HOSPITAL ON THE GULF,3801 EAST HIGHWAY 98,,PORT SAINT JOE,FL,32456-,GULF,12045,urban,19.0,20.27,15.0,,,,16055,4254,26.5
270087,HEALTHCENTER NORTHWEST,320 SUNNYVIEW LANE,,KALISPELL,MT,59901,FLATHEAD,30029,rural,17.0,20.27,13.0,,,,98082,26269,26.78
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 3RD EAST,,MURRAY,UT,84107,SALT LAKE,49035,urban,40.0,20.25,31.0,,,,1120805,170489,15.21
270032,NORTHERN MONTANA HOSPITAL,30 13TH STREET,1231,HAVRE,MT,59501-,HILL,30041,rural,49.0,20.22,39.0,6.0,15.98,5.0,16439,3364,20.46
060117,ANIMAS SURGICAL HOSPITAL,575 RIVERGATE,,DURANGO,CO,81301-,LA PLATA,08067,rural,12.0,20.21,9.0,,,,55101,13026,23.64
440102,LINCOLN REGIONAL HOSPITAL,106 MEDICAL CENTER BLVD.,,FAYETTEVILLE,TN,37324,LINCOLN,47103,rural,49.0,20.2,39.0,6.0,24.47,4.0,33711,8798,26.1
150181,ST. VINCENT FISHERS HOSPITAL,13861 OLIO RD,,FISHERS,IN,46037,HAMILTON,18057,urban,46.0,20.18,36.0,,,,316095,51754,16.37
010120,MONROE COUNTY HOSPITAL,HIGHWAY 21,,MONROEVILLE,AL,36461,MONROE,01099,rural,49.0,20.1,39.0,8.0,34.55,5.0,21512,5582,25.95
150182,ST FRANCIS CARMEL,12188B N. MERIDIAN STREET,,CARMEL,IN,46032,MARION,18097,urban,6.0,20.07,4.0,,,,944523,166028,17.58
340188,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,,RAEFORD,NC,28376,HOKE,37093,urban,41.0,19.99,32.0,,,,53239,7292,13.7
390084,SUNBURY COMMUNITY HOSPITAL,350 N. ELEVENTH STREET,737,SUNBURY,PA,17801-,NORTHUMBERLAND,42097,rural,68.0,19.99,54.0,,,,92325,25335,27.44
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,879,SWAINSBORO,GA,30401-,EMANUEL,13107,rural,45.0,19.94,36.0,8.0,20.0,6.0,22499,4695,20.87
260015,TWIN RIVERS REGIONAL MEDICAL CENTER,1301 FIRST STREET,,KENNETT,MO,63857,DUNKLIN,29069,rural,108.0,19.93,86.0,6.0,35.7,3.0,30428,7325,24.07
330033,CHENANGO MEMORIAL HOSPITAL,179 N. BROAD ST.,,NORWICH,NY,13815,CHENANGO,36017,rural,58.0,19.89,46.0,7.0,17.5,5.0,48348,13040,26.97
230118,HURON MEMORIAL HOSPITAL,1100 SOUTH VAN DYKE,,BAD AXE,MI,48413-,HURON,26063,rural,58.0,19.8,46.0,4.0,23.36,3.0,31543,10358,32.84
240022,SANFORD REGIONAL HOSPITAL WORTHINGTO,1018 SIXTH AVENUE,,WORTHINGTON,MN,56187-,NOBLES,27105,rural,48.0,19.78,38.0,,,,21839,4718,21.6
130066,NORTHWEST SPECIALTY HOSPITAL,1593 E. POLSTON AVENUE,,POST FALLS,ID,83854,KOOTENAI,16055,urban,34.0,19.71,27.0,,,,153605,38482,25.05
100298,FLORIDA STATE HOSPITAL,MAIN STREET,1000,CHATTACHOOCHEE,FL,32324,GADSDEN,12039,urban,24.0,19.7,19.0,,,,46017,11261,24.47
310091,MEMORIAL HOSPITAL OF SALEM COUNTY,310 WOODSTOWN ROAD,,SALEM,NJ,08079,SALEM,34033,urban,126.0,19.7,101.0,12.0,38.57,7.0,63336,15875,25.06
190268,LAFAYETTE GENERAL SURGICAL HOSPITAL,1000 WEST PINHOOK RD,,LAFAYETTE,LA,70503,LAFAYETTE PARISH,22055,urban,10.0,19.7,8.0,,,,240091,43283,18.03
230096,STURGIS HOSPITAL  INC.,916 MYRTLE STREET,,STURGIS,MI,49091-,ST. JOSEPH,26149,rural,49.0,19.7,39.0,,,,60897,14380,23.61
190270,SOUTHERN SURGICAL HOSPITAL,1700 LINDBERG DRIVE,,SLIDELL,LA,70458,ST. TAMMANY,22103,urban,37.0,19.68,29.0,5.0,19.67,4.0,252093,57190,22.69
390061,LANCASTER REGIONAL MEDICAL CENTER,250 COLLEGE AVENUE,,LANCASTER,PA,17603,LANCASTER,42071,urban,142.0,19.64,114.0,16.0,35.78,10.0,538347,125518,23.32
490115,TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,1040,GALAX,VA,24333,CARROLL,51035,rural,141.0,19.63,113.0,10.0,42.66,5.0,29738,9188,30.9
450586,BAYLOR COUNTY HOSPITAL DISTRICT,200 STADIUM DRIVE,,SEYMOUR,TX,76380,BAYLOR,48023,rural,27.0,19.59,21.0,,,,3591,1088,30.3
450654,STARR COUNTY MEMORIAL HOSPITAL,128 NORTH FM 1367,#78,RIO GRANDE CITY,TX,78582-0078,STARR,48427,rural,48.0,19.58,38.0,,,,63894,9668,15.13
420055,MARION COUNTY MEDICAL CENTER,289 EAST HWY 76,,MULLINS,SC,29574,MARION,45067,rural,94.0,19.58,75.0,10.0,29.59,7.0,31562,8436,26.73
450754,HAMILTON GENERAL HOSPITAL,400 NORTH BROWN,,HAMILTON,TX,76531-,HAMILTON,48193,rural,42.0,19.56,33.0,,,,8269,2630,31.81
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HIGHWAY 36 E,,CYNTHIANA,KY,41031,HARRISON,21097,rural,61.0,19.55,49.0,6.0,11.55,5.0,18668,4598,24.63
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DRIVE,,VERNON,TX,76384-,WILBARGER,48487,rural,47.0,19.54,37.0,,,,12906,3034,23.51
140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,,MT VERNON,IL,62864,JEFFERSON,17081,rural,47.0,19.54,37.0,7.0,13.89,6.0,38169,9577,25.09
180019,MEADOWVIEW REGIONAL MEDICAL CENTER,999 WEST HIGHWAY 10,,MAYSVILLE,KY,41056-,MASON,21161,rural,100.0,19.48,80.0,5.0,78.03,1.0,17153,4085,23.82
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,,ERIN,TN,37061,HOUSTON,47083,rural,25.0,19.34,20.0,,,,8176,2166,26.49
490111,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,,WYTHEVILLE,VA,24382-,WYTHE,51197,rural,92.0,19.32,74.0,6.0,46.67,3.0,28940,8062,27.86
450143,ASCENSION SETON SMITHVILLE,701 EAST 9TH,359,SMITHVILLE,TX,78957,BASTROP,48021,urban,8.0,19.32,6.0,,,,82577,17598,21.31
370054,GRADY MEMORIAL HOSPITAL,2220 IOWA AVENUE,,CHICKASHA,OK,73018-,GRADY,40051,urban,49.0,19.31,39.0,9.0,21.86,7.0,54733,11792,21.54
450369,CHILDRESS REGIONAL MEDICAL CENTER,HIGHWAY 83 NORTH,1030,CHILDRESS,TX,79201,CHILDRESS,48075,rural,39.0,19.24,31.0,,,,7226,1350,18.68
450825,CORNERSTONE REGIONAL HOSPITAL,2302 CORNERSTONE BLVD.,,EDINBURG,TX,78539-,HIDALGO,48215,urban,14.0,19.12,11.0,,,,849389,123300,14.52
140040,GALESBURG COTTAGE HOSPITAL,695 NORTH KELLOGG STREET,,GALESBURG,IL,61401,KNOX,17095,rural,96.0,19.12,77.0,12.0,20.27,9.0,50999,14182,27.81
520109,MILE BLUFF MEDICAL CENTER  INC.,1050 DIVISION STREET,,MAUSTON,WI,53948-,JUNEAU,55057,rural,40.0,19.03,32.0,,,,26419,7126,26.97
140275,GENESIS MEDICAL CENTER - SILVIS,801 HOSPITAL ROAD,,SILVIS,IL,61282-,ROCK ISLAND,17161,urban,145.0,19.01,117.0,7.0,40.59,4.0,145275,36326,25.0
370139,PERRY MEMORIAL HOSPITAL,501 14TH STREET,,PERRY,OK,73077,NOBLE,40103,rural,26.0,19.01,21.0,,,,11411,2922,25.61
110045,NGMC BARROW,316 NORTH BROAD STREET,,WINDER,GA,30680,BARROW,13013,urban,56.0,18.9,45.0,6.0,36.44,3.0,76887,12959,16.85
280133,NEBRASKA SPINE HOSPITAL,6901 N. 72ND STREET  STE 20300,,OMAHA,NE,68122,DOUGLAS,31055,urban,34.0,18.84,27.0,,,,554992,98436,17.74
030136,ARIZONA GENERAL HOSPITAL,7171 S 51ST AVENUE,,LAVEEN,AZ,85339,MARICOPA,04013,urban,16.0,18.75,13.0,,,,4253913,844570,19.85
170074,GEARY COMMUNITY HOSPITAL,1102 ST. MARYS ROAD,,JUNCTION CITY,KS,66441,GEARY,20061,rural,49.0,18.75,39.0,6.0,19.45,4.0,34895,3962,11.35
510091,CHARLESTON SURGICAL HOSPITAL,1306 KANAWHA BLVD E,,CHARLETON,WV,25328,KANAWHA,54039,urban,8.0,18.7,6.0,,,,185710,50219,27.04
