area_title,total_businesses,total_employees,industry_code,industry_title,size_title,disclosure_warning,businesses,total_qtrly_wages,employees,avg_annual_wage
US,10128767,145906375,561,Administrative and support services,20 to 49 employees per establishment,FALSE,35946,12490169192,1087680,45933.25
US,10128767,145906375,561,Administrative and support services,50 to 99 employees per establishment,FALSE,15032,11377766042,1038330,43831.02
US,10128767,145906375,561,Administrative and support services,100 to 249 employees per establishment,FALSE,10902,16558074558,1655839,39999.23
US,10128767,145906375,561,Administrative and support services,250 to 499 employees per establishment,FALSE,3528,12025643494,1210579,39735.17
US,10128767,145906375,561,Administrative and support services,500 to 999 employees per establishment,FALSE,1409,9252022223,951157,38908.5
US,10128767,145906375,561,Administrative and support services,1000 or more employees per establishment,FALSE,564,10868434828,1027566,42307.48
US,10128767,145906375,562,Waste management and remediation services,Fewer than 5 employees per establishment,FALSE,14567,316714565,24931,50814.58
US,10128767,145906375,562,Waste management and remediation services,5 to 9 employees per establishment,FALSE,5209,425093839,34624,49109.26
US,10128767,145906375,562,Waste management and remediation services,10 to 19 employees per establishment,FALSE,4248,748285465,57452,52097.83
US,10128767,145906375,562,Waste management and remediation services,20 to 49 employees per establishment,FALSE,3436,1497782028,103596,57831.65
US,10128767,145906375,562,Waste management and remediation services,50 to 99 employees per establishment,FALSE,1201,1347717123,81787,65913.24
US,10128767,145906375,562,Waste management and remediation services,100 to 249 employees per establishment,FALSE,568,1452470134,82732,70225.31
US,10128767,145906375,562,Waste management and remediation services,250 to 499 employees per establishment,FALSE,65,469137222,21897,85700.21
US,10128767,145906375,562,Waste management and remediation services,500 to 999 employees per establishment,FALSE,14,154258481,9190,67144.32
US,10128767,145906375,562,Waste management and remediation services,1000 or more employees per establishment,FALSE,11,461301773,20732,89002.85
US,10128767,145906375,611,Educational services,Fewer than 5 employees per establishment,FALSE,69252,1085512168,102313,42438.74
US,10128767,145906375,611,Educational services,5 to 9 employees per establishment,FALSE,18032,886710178,118534,29922.64
US,10128767,145906375,611,Educational services,10 to 19 employees per establishment,FALSE,15338,1468461215,204917,28664.51
US,10128767,145906375,611,Educational services,20 to 49 employees per establishment,FALSE,13218,3366938806,402795,33435.73
US,10128767,145906375,611,Educational services,50 to 99 employees per establishment,FALSE,5306,3637108165,361314,40265.34
US,10128767,145906375,611,Educational services,100 to 249 employees per establishment,FALSE,2861,5015602781,425725,47125.28
US,10128767,145906375,611,Educational services,250 to 499 employees per establishment,FALSE,791,3163657945,268301,47165.86
US,10128767,145906375,611,Educational services,500 to 999 employees per establishment,FALSE,400,3277058357,266165,49248.59
US,10128767,145906375,611,Educational services,1000 or more employees per establishment,FALSE,276,15462192143,805247,76807.17
US,10128767,145906375,621,Ambulatory health care services,Fewer than 5 employees per establishment,FALSE,315975,8269306340,561573,58901.03
US,10128767,145906375,621,Ambulatory health care services,5 to 9 employees per establishment,FALSE,135202,11539345568,894784,51584.96
US,10128767,145906375,621,Ambulatory health care services,10 to 19 employees per establishment,FALSE,85860,16178824275,1137801,56877.53
US,10128767,145906375,621,Ambulatory health care services,20 to 49 employees per establishment,FALSE,48193,22030871483,1429071,61664.88
US,10128767,145906375,621,Ambulatory health care services,50 to 99 employees per establishment,FALSE,14097,14926608025,958733,62276.37
US,10128767,145906375,621,Ambulatory health care services,100 to 249 employees per establishment,FALSE,7207,16538290585,1071262,61752.53
US,10128767,145906375,621,Ambulatory health care services,250 to 499 employees per establishment,FALSE,1792,9592498579,599827,63968.43
US,10128767,145906375,621,Ambulatory health care services,500 to 999 employees per establishment,FALSE,619,7427115148,414558,71662.98
US,10128767,145906375,621,Ambulatory health care services,1000 or more employees per establishment,FALSE,272,9268561095,514531,72054.4
US,10128767,145906375,622,Hospitals,Fewer than 5 employees per establishment,FALSE,2845,172778850,7456,92692.52
US,10128767,145906375,622,Hospitals,5 to 9 employees per establishment,FALSE,739,103641239,4986,83140.24
US,10128767,145906375,622,Hospitals,10 to 19 employees per establishment,FALSE,713,200529784,9670,82946.38
US,10128767,145906375,622,Hospitals,20 to 49 employees per establishment,FALSE,787,458060296,25068,73089.87
US,10128767,145906375,622,Hospitals,50 to 99 employees per establishment,FALSE,726,781140745,52874,59094.51
US,10128767,145906375,622,Hospitals,100 to 249 employees per establishment,FALSE,1546,3495992650,258644,54066.41
US,10128767,145906375,622,Hospitals,250 to 499 employees per establishment,FALSE,975,4955939699,345969,57299.29
US,10128767,145906375,622,Hospitals,500 to 999 employees per establishment,FALSE,878,9512029440,634516,59964.03
US,10128767,145906375,622,Hospitals,1000 or more employees per establishment,FALSE,1415,63087613200,3756629,67174.7
US,10128767,145906375,623,Nursing and residential care facilities,Fewer than 5 employees per establishment,FALSE,19429,417536859,45686,36557.36
US,10128767,145906375,623,Nursing and residential care facilities,5 to 9 employees per establishment,FALSE,15520,785925426,106815,29431.28
US,10128767,145906375,623,Nursing and residential care facilities,10 to 19 employees per establishment,FALSE,13613,1321332787,182301,28992.33
US,10128767,145906375,623,Nursing and residential care facilities,20 to 49 employees per establishment,FALSE,12412,2880854773,398078,28947.64
US,10128767,145906375,623,Nursing and residential care facilities,50 to 99 employees per establishment,FALSE,10713,5968942887,767809,31095.98
US,10128767,145906375,623,Nursing and residential care facilities,100 to 249 employees per establishment,FALSE,8760,10999998399,1281366,34338.36
US,10128767,145906375,623,Nursing and residential care facilities,250 to 499 employees per establishment,FALSE,1198,3422254442,388701,35217.35
US,10128767,145906375,623,Nursing and residential care facilities,500 to 999 employees per establishment,FALSE,196,1191939036,129404,36843.87
US,10128767,145906375,623,Nursing and residential care facilities,1000 or more employees per establishment,FALSE,34,414697159,47909,34623.74
US,10128767,145906375,624,Social assistance,Fewer than 5 employees per establishment,FALSE,814389,3563583861,850030,16769.21
US,10128767,145906375,624,Social assistance,5 to 9 employees per establishment,FALSE,31844,1320541071,210363,25109.76
US,10128767,145906375,624,Social assistance,10 to 19 employees per establishment,FALSE,31634,2828958256,435457,25986.13
US,10128767,145906375,624,Social assistance,20 to 49 employees per establishment,FALSE,27597,5450660465,813837,26789.93
US,10128767,145906375,624,Social assistance,50 to 99 employees per establishment,FALSE,7366,3478916030,498132,27935.7
US,10128767,145906375,624,Social assistance,100 to 249 employees per establishment,FALSE,3612,3718352031,534577,27822.74
US,10128767,145906375,624,Social assistance,250 to 499 employees per establishment,FALSE,755,1761405538,252801,27870.27
US,10128767,145906375,624,Social assistance,500 to 999 employees per establishment,FALSE,229,994941388,153892,25860.77
US,10128767,145906375,624,Social assistance,1000 or more employees per establishment,FALSE,108,1143620189,203281,22503.2
US,10128767,145906375,711,Performing arts and spectator sports,Fewer than 5 employees per establishment,FALSE,48308,1120867666,49566,90454.56
US,10128767,145906375,711,Performing arts and spectator sports,5 to 9 employees per establishment,FALSE,4582,381873632,29452,51864.45
US,10128767,145906375,711,Performing arts and spectator sports,10 to 19 employees per establishment,FALSE,2788,429698303,36618,46938.91
US,10128767,145906375,711,Performing arts and spectator sports,20 to 49 employees per establishment,FALSE,2008,752310975,58927,51067.03
US,10128767,145906375,711,Performing arts and spectator sports,50 to 99 employees per establishment,FALSE,834,840294653,53771,62508.75
US,10128767,145906375,711,Performing arts and spectator sports,100 to 249 employees per establishment,FALSE,547,1816271372,77492,93752.72
US,10128767,145906375,711,Performing arts and spectator sports,250 to 499 employees per establishment,FALSE,220,2712667844,71329,152122.17
US,10128767,145906375,711,Performing arts and spectator sports,500 to 999 employees per establishment,FALSE,93,1003772184,57055,70372.25
US,10128767,145906375,711,Performing arts and spectator sports,1000 or more employees per establishment,FALSE,24,522349842,34697,60219.02
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",Fewer than 5 employees per establishment,FALSE,3113,45357856,5847,31028.06
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",5 to 9 employees per establishment,FALSE,1295,63194308,8366,30213.62
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",10 to 19 employees per establishment,FALSE,964,94788124,12762,29709.49
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",20 to 49 employees per establishment,FALSE,743,183457440,22116,33181.44
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",50 to 99 employees per establishment,FALSE,319,200382603,21540,37211.83
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",100 to 249 employees per establishment,FALSE,232,324097692,33870,38275.49
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",250 to 499 employees per establishment,FALSE,74,261864672,24959,41967.73
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",500 to 999 employees per establishment,FALSE,23,154543623,14382,42981.52
US,10128767,145906375,712,"Museums, historical sites, zoos, and parks",1000 or more employees per establishment,FALSE,9,173508972,13604,51018.3
US,10128767,145906375,713,"Amusements, gambling, and recreation",Fewer than 5 employees per establishment,FALSE,40425,428464991,63724,26894.91
US,10128767,145906375,713,"Amusements, gambling, and recreation",5 to 9 employees per establishment,FALSE,14476,484222423,93978,20609.96
US,10128767,145906375,713,"Amusements, gambling, and recreation",10 to 19 employees per establishment,FALSE,13227,865701777,176664,19601.09
US,10128767,145906375,713,"Amusements, gambling, and recreation",20 to 49 employees per establishment,FALSE,10841,1616640343,326669,19795.45
US,10128767,145906375,713,"Amusements, gambling, and recreation",50 to 99 employees per establishment,FALSE,4119,1463380897,272181,21506.02
US,10128767,145906375,713,"Amusements, gambling, and recreation",100 to 249 employees per establishment,FALSE,1723,1506318286,248774,24219.83
US,10128767,145906375,713,"Amusements, gambling, and recreation",250 to 499 employees per establishment,FALSE,349,731612755,116780,25059.59
US,10128767,145906375,713,"Amusements, gambling, and recreation",500 to 999 employees per establishment,FALSE,123,625447473,84211,29708.59
US,10128767,145906375,713,"Amusements, gambling, and recreation",1000 or more employees per establishment,FALSE,66,1564958622,190803,32807.9
US,10128767,145906375,721,Accommodation,Fewer than 5 employees per establishment,FALSE,26636,348857928,48273,28907.28
US,10128767,145906375,721,Accommodation,5 to 9 employees per establishment,FALSE,10112,405072274,67616,23963.1
US,10128767,145906375,721,Accommodation,10 to 19 employees per establishment,FALSE,14403,1092053180,199553,21890.02
US,10128767,145906375,721,Accommodation,20 to 49 employees per establishment,FALSE,14099,2454310190,399546,24570.97
US,10128767,145906375,721,Accommodation,50 to 99 employees per establishment,FALSE,3131,1707681262,212791,32100.63
US,10128767,145906375,721,Accommodation,100 to 249 employees per establishment,FALSE,2158,2946853254,319727,36867.08
US,10128767,145906375,721,Accommodation,250 to 499 employees per establishment,FALSE,614,2336957040,211003,44301.87
US,10128767,145906375,721,Accommodation,500 to 999 employees per establishment,FALSE,285,1999146859,194110,41196.16
US,10128767,145906375,721,Accommodation,1000 or more employees per establishment,FALSE,150,3463821609,320538,43225.1
US,10128767,145906375,722,Food services and drinking places,Fewer than 5 employees per establishment,FALSE,186073,1973951278,379792,20789.81
US,10128767,145906375,722,Food services and drinking places,5 to 9 employees per establishment,FALSE,114808,3474363283,770909,18027.37
US,10128767,145906375,722,Food services and drinking places,10 to 19 employees per establishment,FALSE,145378,9220664677,2022004,18240.65
US,10128767,145906375,722,Food services and drinking places,20 to 49 employees per establishment,FALSE,154058,21352742534,4541751,18805.74
US,10128767,145906375,722,Food services and drinking places,50 to 99 employees per establishment,FALSE,38785,13133603074,2502901,20989.41
US,10128767,145906375,722,Food services and drinking places,100 to 249 employees per establishment,FALSE,8019,6195888165,1065099,23268.79
US,10128767,145906375,722,Food services and drinking places,250 to 499 employees per establishment,FALSE,655,1402168156,213604,26257.38
US,10128767,145906375,722,Food services and drinking places,500 to 999 employees per establishment,FALSE,170,659623068,108297,24363.56
US,10128767,145906375,722,Food services and drinking places,1000 or more employees per establishment,FALSE,48,423990442,69102,24542.88
US,10128767,145906375,811,Repair and maintenance,Fewer than 5 employees per establishment,FALSE,150399,2457922385,270114,36398.25
US,10128767,145906375,811,Repair and maintenance,5 to 9 employees per establishment,FALSE,46810,3081614525,301607,40869.32
US,10128767,145906375,811,Repair and maintenance,10 to 19 employees per establishment,FALSE,21754,3241902254,281970,45989.32
US,10128767,145906375,811,Repair and maintenance,20 to 49 employees per establishment,FALSE,8902,3197189766,254207,50308.51
US,10128767,145906375,811,Repair and maintenance,50 to 99 employees per establishment,FALSE,1543,1430366672,101455,56393.95
US,10128767,145906375,811,Repair and maintenance,100 to 249 employees per establishment,FALSE,462,999220291,65723,60813.73
US,10128767,145906375,811,Repair and maintenance,250 to 499 employees per establishment,FALSE,97,501999036,31521,63704.11
US,10128767,145906375,811,Repair and maintenance,500 to 999 employees per establishment,TRUE,23,,,
US,10128767,145906375,811,Repair and maintenance,1000 or more employees per establishment,TRUE,2,,,
US,10128767,145906375,812,Personal and laundry services,Fewer than 5 employees per establishment,FALSE,142200,1502730395,251980,23854.73
US,10128767,145906375,812,Personal and laundry services,5 to 9 employees per establishment,FALSE,46796,1811167123,303013,23908.74
US,10128767,145906375,812,Personal and laundry services,10 to 19 employees per establishment,FALSE,24306,2069529011,315837,26210.09
US,10128767,145906375,812,Personal and laundry services,20 to 49 employees per establishment,FALSE,10285,2138498150,291464,29348.33
US,10128767,145906375,812,Personal and laundry services,50 to 99 employees per establishment,FALSE,1871,1105118434,126437,34961.78
US,10128767,145906375,812,Personal and laundry services,100 to 249 employees per establishment,FALSE,916,1194330109,131210,36409.82
US,10128767,145906375,812,Personal and laundry services,250 to 499 employees per establishment,FALSE,126,417595269,40177,41575.21
US,10128767,145906375,812,Personal and laundry services,500 to 999 employees per establishment,TRUE,33,,,
US,10128767,145906375,812,Personal and laundry services,1000 or more employees per establishment,TRUE,9,,,
US,10128767,145906375,813,Membership associations and organizations,Fewer than 5 employees per establishment,FALSE,92858,1894926005,159788,47436
US,10128767,145906375,813,Membership associations and organizations,5 to 9 employees per establishment,FALSE,27612,1869580652,180039,41537.31
US,10128767,145906375,813,Membership associations and organizations,10 to 19 employees per establishment,FALSE,16061,2342981548,211595,44291.88
US,10128767,145906375,813,Membership associations and organizations,20 to 49 employees per establishment,FALSE,8684,3197677361,254986,50162.46
US,10128767,145906375,813,Membership associations and organizations,50 to 99 employees per establishment,FALSE,2631,2295909912,179250,51233.79
US,10128767,145906375,813,Membership associations and organizations,100 to 249 employees per establishment,FALSE,1513,2556969420,222437,45981.08
US,10128767,145906375,813,Membership associations and organizations,250 to 499 employees per establishment,FALSE,270,1205142107,91331,52781.1
US,10128767,145906375,813,Membership associations and organizations,500 to 999 employees per establishment,FALSE,70,733081081,43799,66949.57
US,10128767,145906375,813,Membership associations and organizations,1000 or more employees per establishment,FALSE,13,246216611,19606,50232.06
US,10128767,145906375,814,Private households,Fewer than 5 employees per establishment,FALSE,240404,1532835909,242672,25265.97
US,10128767,145906375,814,Private households,5 to 9 employees per establishment,FALSE,4735,225643619,27761,32512.32
US,10128767,145906375,814,Private households,10 to 19 employees per establishment,FALSE,662,86136961,7894,43644.96
US,10128767,145906375,814,Private households,20 to 49 employees per establishment,FALSE,107,39479976,2975,53088.27
US,10128767,145906375,814,Private households,50 to 99 employees per establishment,FALSE,9,1863633,588,12684.97
US,10128767,145906375,814,Private households,100 to 249 employees per establishment,FALSE,3,21035967,402,209486.81
US,10128767,145906375,999,Unclassified,Fewer than 5 employees per establishment,FALSE,149907,1455218636,97325,59808.63
US,10128767,145906375,999,Unclassified,5 to 9 employees per establishment,FALSE,3137,193681794,18163,42654.92
US,10128767,145906375,999,Unclassified,10 to 19 employees per establishment,FALSE,845,101153758,9801,41284.44
US,10128767,145906375,999,Unclassified,20 to 49 employees per establishment,FALSE,128,38337202,2945,52076.8
US,10128767,145906375,999,Unclassified,50 to 99 employees per establishment,FALSE,16,8197576,935,35069.84
US,10128767,145906375,999,Unclassified,100 to 249 employees per establishment,FALSE,5,10252166,680,60277.31
